track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,text
1YrZuuVG0vZWvsahkSx5WC,Adele,Hello,Hello,40,295502,False,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991,4,british,"[Verse 1]  
Hello, it's me  
I was wondering if after all these years  
You'd like to meet, to go over  
Everything  
They say that time's supposed to heal ya  
But I ain't done much healing  
  
Hello, can you hear me?  
I'm in California dreaming about who we used to be  
When we were younger and free  
I've forgotten how it felt before the world fell at our feet  
  
[Pre-Chorus 1]  
There's such a difference between us  
And a million miles  
  
[Chorus]  
Hello from the other side  
I must've called a thousand times to tell you  
I'm sorry, for everything that I've done  
But when I call you never seem to be home  
  
Hello from the outside  
At least I can say that I've tried to tell you  
I'm sorry, for breaking your heart  
But it don't matter, it clearly doesn't tear you apart anymore  
  
[Verse 2]  
Hello, how are you?  
It's so typical of me to talk about myself  
I'm sorry, I hope that you're well  
Did you ever make it out of that town  
Where nothing ever happened?  
  
[Pre-Chorus 2]  
It's no secret  
That the both of us are running out of time  
  
[Chorus]  
Hello from the other side  
I must've called a thousand times to tell you  
I'm sorry, for everything that I've done  
But when I call you never seem to be home  
  
Hello from the outside  
At least I can say that I've tried to tell you  
I'm sorry, for breaking your heart  
But it don't matter, it clearly doesn't tear you apart anymore  
  
[Bridge]  
Ooooohh, anymore  
Ooooohh, anymore  
Ooooohh, anymore  
Anymore  
  
[Chorus]  
Hello from the other side  
I must've called a thousand times to tell you  
I'm sorry, for everything that I've done  
But when I call you never seem to be home  
  
Hello from the outside  
At least I can say that I've tried to tell you  
I'm sorry, for breaking your heart  
But it don't matter, it clearly doesn't tear you apart anymore

"
31A3oqQxDLdG9HRx45z62d,Dusty Springfield,Stay Awhile / I Only Want To Be With You,I Only Want To Be With You,60,158200,False,0.602,0.684,7,-8.021,1,0.029,0.103,0.0,0.175,0.961,133.0,4,british,"I don't know what it is that makes me love you so.  
I only know I never want to let you go  
'Cause you started something, can't you see.  
Ever since we met you've had a hold on me.  
It happens to be true, I only want to be with you.  
  
It doesn't matter where you go or what you do.  
I want to spend each moment of the day with you.  
Look what has happened with just one kiss.  
I never knew that I could be in love like this.  
It's crazy but it's true, I only want to be with you.  
  
You stopped and smiled at me,  
I asked if you cared to dance,  
you fell into my open arms,  
I didn't stand a chance.  
  
Now, listen, honey, I just want to be beside you everywhere.  
As long as we're together, honey, I don't care  
'Cause you started something, can't you see.  
Ever since we met you've had a hold on me.  
No matter what you do, I only want to be with you.  
  
You stopped and smiled at me,  
I asked if you cared to dance?.""  
you feel into my open arms,  
I didn't stand a chance.  
  
Now, listen, honey, I just want to be beside you everywhere.  
As long as we're together, honey, I don't care  
'Cause you started something, can't you see.  
Ever since we met you've had a hold on me.  
No matter what you do, I only want to be with you.  
No matter, no matter what you do, I only want to be with you.  
No matter, no matter what you do, I only want to be with you.

"
1drLQNS9D5z9lBP4DbtO2R,Nick Drake,Five Leaves Left,Saturday Sun,57,245013,False,0.546,0.121,0,-20.259,1,0.0343,0.966,0.011,0.101,0.144,127.122,3,british,"Saturday sun came early one morning  
In a sky so clear and blue  
Saturday sun came without warning  
So no-one knew what to do  
Saturday sun brought people and faces  
That didn't seem much in their day  
But when I remembered those people and places  
They were really too good in their way  
In their way  
In their way  
Saturday sun won't come and see me today  
  
Think about stories with reason and rhyme  
Circling through your brain  
And think about people in their season and time  
Returning again and again  
And again  
And again  
but Saturday sun has turned to Sunday's rain

"
4Cg0paoTgxlo2LC85HKaab,Nick Drake,Pink Moon,Which Will,54,176950,False,0.629,0.362,11,-9.571,0,0.0257,0.909,0.0462,0.0956,0.348,95.274,4,british,"Which will you go for  
Which will you love  
Which will you choose from  
From the stars above  
Which will you answer  
Which will you call  
Which will you take for  
For your one and all  
And tell me now  
Which will you love the best.  
  
Which do you dance for  
Which makes you shine  
Which will you choose now  
If you won't choose mine  
Which will you hope for  
Which can it be  
Which will you take now  
If you won't take me  
And tell now  
Which will you love the best.

"
4doNObRI4sHz3klm81tZmu,John Martyn,Solid Air,Over The Hill,59,172440,False,0.613,0.46,9,-13.006,0,0.0316,0.31,0.0044,0.136,0.759,93.846,4,british,"I'm going away to leave you, I'm going to leave you in disgrace  
Nothing in my favor, got the wind in my face  
I'm going home, hey, hey, hey, over the hill  
Over the hill, hey, hey, hey, over the hill  
Can't get enough of sweet cocaine, get enough of Mary Jane  
Going back to where I come from, going rolling back home again  
Over the hill, hey, hey, hey, over the hill  
Over the hill, hey, hey, hey, over the hill  
Been worried about my babies, been worried about my wife  
Just one place for a man to be when he's worried about his life  
I'm going home, hey, hey, hey, over the hill  
Over the hill, hey, hey, hey, over the hill  
Well, I'm going away to leave you, I'm going to leave you in disgrace  
Got nothing in my favor, rain in my face  
I'm going home, hey, hey, hey, over the hill  
Over the hill, hey, hey, hey, over the hill  
Over the hill, hey, hey, hey, over the hill  
Over the hill, hey, hey, hey, over the hill  

"
6jTZGXH1cOQM3jhh07ZE1y,Raffi,Singable Songs for the Very Young,Down By The Bay,61,128213,False,0.562,0.144,8,-13.751,1,0.0803,0.455,0.0,0.102,0.869,204.418,4,children,"Down by the bay  
Where the watermelons grow  
Back to my home  
I dare not go  
For if I do  
My mother will say  
""Did you ever see a fly  
Wearing a tie?""  
Down by the bay.  
Down by the bay  
Where the watermelons grow  
Back to my home  
I dare not go  
For if I do  
My mother will say  
""Did you ever see a bear  
Combing his hair?""  
Down by the bay.  
Down by the bay  
Where the watermelons grow  
Back to my home  
I dare not go  
For if I do  
My mother will say  
""Did you ever see a moose  
Kissing a goose?""  
Down by the bay.  
Down by the bay  
Where the watermelons grow  
Back to my home  
I dare not go  
For if I do  
My mother will say  
""Did you ever see a whale  
With a polka dot tail?""  
Down by the bay.  
Down by the bay  
Where the watermelons grow  
Back to my home  
I dare not go  
For if I do  
My mother will say  
""Did you ever see a llama  
Wearing pajamas?""  
Down by the bay.  
Down by the bay  
Where the watermelons grow  
Back to my home  
I dare not go  
For if I do  
My mother will say  
""Did you ever have a time  
When you couldn't make a rhyme?""  
Down by the bay  

"
7zQFM7bHcyMh4QQFdBkjrE,Raffi,Baby Beluga,Baby Beluga,61,160826,False,0.663,0.263,3,-13.043,1,0.106,0.847,2.17e-06,0.452,0.571,137.52,4,children,"Baby beluga in the deep blue sea,  
Swim so wild and you swim so free.  
Heaven above and the sea below, And a little white whale on the go.  
  
Baby beluga, oh, baby beluga,  
Is the water warm?  
Is your mama home with you, so happy?  
  
Way down yonder where the dolphins play,  
Where you dive and splash all day.  
Waves roll in and the waves roll out,  
See the water squirtin? out of your spout!  
  
Baby beluga, oh, baby beluga,  
Sing your little song, sing for all your friends, we like to hear you.  
  
Baby beluga in the deep blue sea,  
Swim so wild and you swim so free.  
Heaven above and the sea below, And a little whale on the go.  
  
When it?s dark, you?re home and fed,  
Curl up snug in your water bed.  
Moon is shining and the stars are out.  
Good night, little whale, good night.  
  
Baby beluga, oh, baby beluga,  
With tomorrow?s sun, another day?s begun.  
You?ll soon be waking.  
  
Baby beluga in the deep blue sea,  
Swim so wild and you swim so free.  
Heaven above and the sea below, And a little whale on the go.  
You're just a little white whale on the go!

"
69kZsoRrSf7GBTSdJ4BjqA,Dream Theater,Images and Words,Another Day,55,263120,False,0.454,0.614,11,-10.41,1,0.0302,0.00223,1.16e-05,0.0936,0.343,140.56,4,classical,"Live another day  
Climb a little higher  
Find another reason to stay  
Ashes in your hands  
Mercy in your eyes  
If you're searching for a silent sky  
  
You won't find it here  
Look another way  
You won't find it here  
So die another day  
  
The coldness of his words  
The message in his silence  
""Face the candle to the wind""  
The distance in my voice  
Isn't leaving you a choice  
So if you're looking for a time to run away  
  
You won't find it here  
Look another way  
You won't find it here  
So try another day  
  
They took pictures of our dreams  
Ran to hide behind the stairs  
And said maybe when it's right for you, they'll fall  
  
But if they don't come down  
Resist the need to pull them in  
And throw them away  
Better to save the mystery  
Than surrender to the secret  
No!  
  
You won't find it here  
Look another way  
You won't find it here  
So try another day

"
5CPXR6lDTvngxtmMZxnWmC,Dream Theater,Images and Words,Pull Me Under,62,493933,False,0.532,0.941,9,-9.025,1,0.0465,0.000579,0.0527,0.15,0.278,102.198,4,classical,"Lost in the sky  
Clouds roll by and I roll with them  
Arrows fly  
Seas increase and then fall again  
  
This world is spinning around me  
This world is spinning without me and  
Every day sends future to past  
Every breath leaves me one less to my last  
  
Watch the sparrow falling  
Gives new meaning to it all  
If not today nor yet tomorrow then some other day  
  
I'll take seven lives for one  
And then my only father's son  
As sure as I did ever love him I am not afraid  
  
This world is spinning around me  
The whole world keeps spinning around me and  
All life is future to past  
Every breath leaves me one less to my last  
  
Pull me under  
Pull me under  
Pull me under I'm not afraid  
All that I feel is honor and spite  
All I can do is to set it right  
  
Dust fills my eyes  
Clouds roll by and I roll with them  
Centuries cry  
Orders fly and I fall again  
  
This world is spinning inside me  
The whole world is spinning inside me  
Every day sends future to past  
Every step brings me closer to my last  
  
Pull me under  
Pull me under  
Pull me under I'm not afraid  
Living my life too much in the sun  
Only until your will is done  
  
  
Pull me under  
Pull me under  
Pull me under I'm not afraid  
All that I feel is honor and spite  
All I can do is to set it right  
Pull me under  
Pull me under  
Pull me under I'm not afraid  
Living my life too much in the sun  
Only until your will is done  
  
Oh that this too  
Too solid flesh  
Would melt

"
7m0ZqFw6SHoAvtEccpMOs3,Creedence Clearwater Revival,Best 70s Rock Tunes,Hello Mary Lou,2,134440,False,0.633,0.674,9,-8.638,1,0.0348,0.0572,0.00154,0.0504,0.965,103.426,4,country,"You passed me by one sunny day  
Flashed those big brown eyes my way  
And oh I wanted you forever more  
Now I'm not one that gets around  
I swear my feet stuck to the ground  
And though I never did meet you before  
  
[Chorus]  
I said ""Hello Mary Lou  
Goodbye heart  
Sweet Mary Lou  
I'm so in love with you  
I knew Mary Lou  
We'd never part  
So Hello Mary Lou  
Goodbye heart""  
  
I saw your lips I heard your voice  
believe me I just had no choice  
Wild horses couldn't make me stay away  
I thought about a moonlit night  
My arms about good an' tight  
That's all I had to see for me to say  
  
[Chorus]

"
